rid_temp,first_name,middle_name,last_name,department,institution,ms_id,hired_year,cal_poly_position,education
76759,kanji,,mihara,,sony broadcast professional research laboratories,2102054522,,,
76760,paul,david,luckey,,massachusetts institute of technology,2585710204,,,
76761,michael,,wilson,electrical engineering,university of houston,2970078851,,,
76762,annegien,,broeks,,vu university amsterdam,2084949645,,,
76763,mikael,,eriksson,,karolinska institutet,2169982613,,,
76764,jeffrey,l,stith,,national center for atmospheric research,1846791839,,,
76765,konstadina,,griva,,national university of singapore,1080151715,,,
76766,roberta,b,ness,,university of texas health science center at houston,2106379940,,,
76767,linda,s,cook,,university of new mexico,2155892390,,,
76768,loris,,bernard,,,2155171497,,,
76769,judith,,alvarado,,university of california san diego,2115751593,,,
76770,matthew,,gagne,,california polytechnic state university,2580729513,,,
76771,fan,,yang,math,university of delaware,2311311028,,,
76772,john,a,wright,,university of cambridge,2135183037,,,
76773,mark,p,stevens,,university of edinburgh,2110049987,,,
76774,terri,,stewart,,,2579386055,,,
76775,margaret,r,caldwell,,stanford university,2135903947,,,
76776,frank,i,untermyer,,,2255245004,,,
76777,qian,,wang,,shandong university,2663304908,,,
76778,jonathan,,isaacs,,,2212122320,,,
76779,jodie,m,fleming,,university of north carolina at chapel hill,2666712786,,,
76780,taufik,,taufik,electrical engineering,,2998914772,,,
76781,r,glenn,gaston,,,2601799387,,,
76782,muhammad,hamid,ansari,,quaid i azam university,2996621032,,,
76783,david,,mcdonald,electrical engineering,gemalto,2761019113,,,
76784,shunan,,sheng,,beijing university of technology,2119323368,,,
76785,lacey,a,mason,,university of michigan,2320748267,,,
76786,trevor,s,harding,,california polytechnic state university,2162675435,,,
76787,d,,poyraz,,ghent university,2078297838,,,
76788,yongjie,,liang,,university of alberta,2136264431,,,
76789,shilin,,tang,,university of south china,2140360440,,,
76790,tamotsu,,miyake,,,2129481474,,,
76791,de,,zhou,,nanjing agricultural university,2581122820,,,
76792,alan,j,burns,,university college london,2122272518,,,
76793,caixing,,gu,math,university of minnesota,2112638741,1998,Professor,"B.S., Zhejiang University, 1982; M.S., China Textile University, 1986; Ph.D., Indiana University, 1994."
76794,ben,,bylsma,,ohio state university,3004288799,,,
76795,j,w,helton,,university of california san diego,2344111904,,,
76796,brittany,a,lore,,,2765213478,,,
76797,james,,gotto,,,2646658857,,,
76798,yoshiki,,mori,,oregon health science university,2226016045,,,
76799,abctb,,investigators,,,2739556143,,,
76800,yves,,sirois,,ecole polytechnique,2049855288,,,
76801,constantin,n,flytzanis,,university of patras,2620542787,,,
76802,vitaliano,,ciulli,,university of florence,2987642707,,,
76803,fan,,yang,math,princeton university,2588626774,,,
76804,maria,,daglia,,university of pavia,1857474396,,,
76805,andre,robert,dabrowski,,university of ottawa,2092224349,,,
76806,alain,,chedotal,,university of paris,1862979420,,,
76807,j,,poehlsen,,university of hamburg,742215519,,,
76808,yanan,,wang,,chinese academy of sciences,2708229989,,,
76809,xiaoguang,,zhang,,chinese center for disease control and prevention,2660978539,,,
76810,jeanbaptiste,,jouffray,,stockholm resilience centre,2423672685,,,
76811,michele,,marcus,,emory university,2571063152,,,
76812,michael,,bremer,,hannover medical school,2131775350,,,
76813,paul,,southern,,bradford royal infirmary,2593804153,,,
76814,sergey,v,brodsky,,ohio state university,2314555260,,,
76815,zhiwen,,zhou,,chinese academy of sciences,2649083772,,,
76816,s,t,prisbrey,,lawrence livermore national laboratory,2308689790,,,
76817,liang,,li,,university of south china,2659372926,,,
76818,jeanremy,,sadeyen,,,1986416508,,,
76819,claus,,hogdall,,university of copenhagen,2001948549,,,
76820,siyoung,,choi,,university of wisconsin madison,2903003020,,,
76821,jianjun,,liu,,university of helsinki,2307673999,,,
76822,alex,,dekhtyar,,california polytechnic state university,2076102544,,,
76823,ben,,richert,math,california polytechnic state university,2555301777,,,
76824,changsheng,,liu,,east china university of science and technology,2110082963,,,
76825,kerstin,b,meyer,,university of cambridge,2097729428,,,
76826,weiyen,,lim,,national university of singapore,2158481301,,,
76827,samuel,,munozvicente,,university of birmingham,2745388950,,,
76828,greg,,merrell,,,2084523928,,,
76829,kent,d,chapman,,university of north texas,2154090398,,,
76830,eduardo,,tengan,,university of sao paulo,2025410464,,,
76831,d,,kovalskyi,,university of california santa barbara,2922008481,,,
76832,sera,saheb,abedali,,,2259701666,,,
76833,reinhard,,laubenbacher,,university of connecticut,21516203,,,
76834,qin,,wang,,university of cambridge,2993246124,,,
76835,scott,,holcomb,,oregon health science university,2148061102,,,
76836,morgan,,robertson,,,2136723378,,,
76837,y,,rahmatsamii,,university of california los angeles,2215694265,,,
76838,dirk,,ryckbosch,,ghent university,2949664701,,,
76839,marina,,bermisheva,,russian academy of sciences,724029374,,,
76840,bruce,r,locke,,,2089668546,,,
76841,ali,,keshavarzian,,,2033700802,,,
76842,eric,,vauthey,,technical university of berlin,2707402,,,
76843,t,,ma,,massachusetts institute of technology,2260586447,,,
76844,david,a f,haaga,,american university,693751762,,,
76845,yuzhang,,xiong,,,2166411222,,,
76846,xiaohua,,yu,,,3007598553,,,
76847,ilya,m,spitkovsky,,college of william mary,162811874,,,
76848,zhonghao,,ge,,nanjing university of science and technology,2327891940,,,
76849,david,,braun,electrical engineering,university of illinois at chicago,2106806245,1996,Professor,"B.S., Stanford University, 1985; M.S., 1986; Ph.D. University of  California, Santa Barbara, 1991."
76850,you,,zhou,,national institute for nanotechnology,2287325161,,,
76851,phillip,a,wackym,,icahn school of medicine at mount sinai,1978814442,,,
76852,francesco,,navarria,,university of bologna,2982858731,,,
76853,wansheng,,wang,,,2306691052,,,
76854,ahmad,,nafisi,electrical engineering,,2738212847,1983,Professor,"B.S., Arya Mehr University of Technology, Iran, 1975; M.S., University of Southern California, 1977; Ph.D., 1983."
76855,tamara,,feldblyum,,j craig venter institute,114937839,,,
76856,john,c f,walker,,,2141081585,,,
76857,roger,r,reddel,,university of sydney,2304004089,,,
76858,zhiwei,,zhu,,chinese academy of sciences,2431176700,,,
76859,haoxiang,,su,,peking union medical college,2158678013,,,
76860,k,,ramesh,,indian institute of technology madras,3002617875,,,
76861,kristy,m,richards,,,2404798492,,,
76862,edward,j,wallner,,,2483376157,,,
76863,susan,e,hankinson,,university of massachusetts amherst,2057719839,,,
76864,a,,kaszubowskaanandarajah,,dublin city university,2033733667,,,
76865,peter,t,raimondi,,university of california santa cruz,1981108263,,,
76866,fan,,yang,math,,2635812909,,,
76867,martin,,lombard,,,2414596143,,,
76868,thomas,,pohlmann,,university of hamburg,2025803824,,,
76869,sean,,ryan,biology,cisco systems inc,2250657840,,,
76870,keith,,george,,,2689093694,,,
76871,brian,i,otoole,,university of sydney,2041827392,,,
76872,n,a,smith,,university of wisconsin madison,2819674179,,,
76873,kai,,graeber,,university of freiburg,2608222276,,,
76874,rodney,l,burton,,university of illinois at urbana champaign,2133938253,,,
76875,sudeshna,,banerjee,,saha institute of nuclear physics,2971881550,,,
76876,caroline,,mulvaneyjones,,betsi cadwaladr university health board,2593771597,,,
76877,jiafu,,jiang,,,2434715737,,,
76878,shaun,,lawson,,northumbria university,2108510301,,,
76879,richard,m,dillaman,,,2003619933,,,
76880,p,mason,dubois,,california polytechnic state university,2555433060,,,
76881,yoshiharu,,maruyama,,university of tokyo,2151010407,,,
76882,peter,,bytzer,,university of copenhagen,661573746,,,
76883,o,l,landen,,lawrence livermore national laboratory,2133381235,,,
76884,anna,,murray,,university of exeter,2108772485,,,
76885,jacob,,trevithick,,,2924892303,,,
76886,michael,f,seldin,,university of california davis,2289651864,,,
76887,stig,e,bojesen,,copenhagen university hospital,2052313243,,,
76888,t,,kurca,,centre national de la recherche scientifique,2090225820,,,
76889,ling,,zhang,,changsha university of science and technology,2423804063,,,
76890,ivo,,buchhalter,,german cancer research center,1877397664,,,
76891,b,,faunce,,university of california san diego,2462568615,,,
76892,susan,m,gapstur,,american cancer society,1997459626,,,
76893,xi,,jiang,,university of connecticut health center,2134495411,,,
76894,gordon,w,schuett,,georgia state university,2098876599,,,
76895,shigang,,sun,,xiamen university,2096025794,,,
76896,craig,,moritz,,australian national university,2117095637,,,
76897,geoffrey,c,gurtner,,stanford university,332550358,,,
76898,anthony,joseph,nadalin,,,218452181,,,
76899,mauro,,santibanezkoref,,centre for life,718524637,,,
76900,ziqin,,yang,,,2830389472,,,
76901,charles,a,goldfarb,,,2073022689,,,
76902,sarah,k,hu,,university of southern california,2147602667,,,
76903,paul,a p,durst,,national evolutionary synthesis center,2954285294,,,
76904,o,,karacheban,,,2808893683,,,
76905,stephen,anthony,lynch,,trinity college,2137444595,,,
76906,helen,f,heath,,university of bristol,2607665399,,,
76907,hongyang,,liu,,chinese academy of sciences,2106413305,,,
76908,kedian,,wang,,,2123354361,,,
76909,andrew,,gibbins,,dorset county hospital nhs foundation trust,2594918649,,,
76910,michael,,jones,biology,oregon health science university,2627031291,,,
76911,xiaofeng,,yang,,temple university,2522173693,,,
76912,w,,treberertreberspurg,,austrian academy of sciences,1977012480,,,
76913,derrick,,magdefrau,,california polytechnic state university,2594820357,,,
76914,o,l,mayolbracero,,university of puerto rico,2858701063,,,
76915,kristan,allan,hahn,,massachusetts institute of technology,3009696008,,,
76916,michael,j t,stubbington,,,1982910728,,,
76917,michael,,black,biology,,2430783756,2001,Professor,"B.S., Southwest Missouri State, 1993; Ph.D., Stanford University, 1999."
76918,zongchang,,yang,,,2889634063,,,
76919,lihua,,luo,,chinese academy of sciences,2888651025,,,
76920,caiqin,,qin,,,2117718289,,,
76921,andrey,,pozdnyakov,,,3003371799,,,
76922,c,,frederickson,,,2522173720,,,
76923,j,k,wicks,,princeton university,2149339418,,,
76924,shan,,wanggohrke,,university of ulm,268718365,,,
76925,david,w,mccomb,,ohio state university,2807419165,,,
76926,qiang,,fu,,northwestern polytechnical university,2750533918,,,
76927,jennifer,,vanderkelen,biology,california polytechnic state university,2063028513,,,
76928,jose,a,diazbuxo,,,294310183,,,
76929,penelope,,miron,,harvard university,2017382696,,,
76930,jacob,,anderson,,fermilab,2980958508,,,
76931,andres,w,martinez,,california polytechnic state university,2153664825,,,
76932,paul,,dietze,,burnet institute,2043236667,,,
76933,barry,c,arkles,,,2642366781,,,
76934,charles,,cassidy,,,2386579774,,,
76935,catrin,s,rutland,,university of nottingham,2171294015,,,
76936,susan,l,slager,,mayo clinic,674615622,,,
76937,jingpeng,,song,,northeast agricultural university,2896679239,,,
76938,s,,maselli,,university of turin,3003732299,,,
76939,richard,t,libby,,university of rochester,2126270796,,,
76940,kan,,li,,,2106282316,,,
76941,michael,,behrman,,,2099106137,,,
76942,baomin,,fan,,minzu university of china,2311704932,,,
76943,john,,geweke,,university of iowa,2025214316,,,
76944,hugh,p,possingham,,imperial college london,2058441069,,,
76945,janet,,shin,,kaiser permanente,2134921581,,,
76946,nickolai,,titov,,macquarie university,2219594096,,,
76947,frank,,chlebana,,fermilab,3004191090,,,
76948,christos,,faloutsos,,carnegie mellon university,2198983026,,,
76949,itzhak,,ofek,,tel aviv university,2573750647,,,
76950,marilie,d,gammon,,mcgill university,2644726136,,,
76951,fa,,wang,,massachusetts institute of technology,2160808316,,,
76952,mircho,,rodozov,,university of antwerp,2974765451,,,
76953,daniel,,ohair,,,1998147979,,,
76954,yuan,,xu,,nanjing university of science and technology,2274316685,,,
76955,qingsheng,,qi,,shandong university,2232537500,,,
76956,g,e,jellison,,,2106675613,,,
76957,yanjie,,xie,,nanjing agricultural university,2800996766,,,
76958,isabel,,ojalvo,,university of wisconsin madison,2974863780,,,
76959,dongjin,,chen,,,2967523748,,,
76960,fan,,yang,math,sichuan university,2733593000,,,
76961,david,,mcdonald,electrical engineering,university of illinois at chicago,2544292267,,,
76962,d,,kintzing,,,2002309548,,,
76963,dieter,,fleschjanys,,university of hamburg,216453556,,,
76964,tim,k,marks,,mitsubishi electric research laboratories,2763575745,,,
76965,lingzhou,,xue,,pennsylvania state university,2120634827,,,
76966,yumei,,chen,,,2671792588,,,
76967,ezio,,torassa,,university of strasbourg,2993050061,,,
76968,laszlo,,gutay,,purdue university,2794738127,,,
76969,ajit,,paranjpe,,,2941833684,,,
76970,elisabete,vainio,weiderpass,,harvard university,2025574871,,,
76971,yumei,,wen,,fudan university,2633519579,,,
76972,victor,,gaba,,weizmann institute of science,1978946025,,,
76973,pradeep,,sanghi,,united lincolnshire hospitals nhs trust,2723009002,,,
76974,kile,,green,,newcastle university,2311115243,,,
76975,chaozu,,he,,hainan university,2643841520,,,
76976,jiakun,,qiu,,east china normal university,2443661832,,,
76977,rafiqul,,hussain,,centre for life,2281296393,,,
76978,fan,,wu,,beijing university of posts and telecommunications,2396508684,,,
76979,stacy,s,habroun,,university of california san diego,2790412812,,,
76980,michelle,s,huang,,california polytechnic state university,2946388496,,,
76981,alex,d,twyford,,university of edinburgh,1823363603,,,
76982,michael,,black,biology,,2486686229,2001,Professor,"B.S., Southwest Missouri State, 1993; Ph.D., Stanford University, 1999."
76983,s,,wards,,,2570965526,,,
76984,taizoon,,baxamusa,,,2105954842,,,
76985,taufik,,taufik,electrical engineering,,2922893851,,,
76986,fan,,yang,math,yale university,2602521115,,,
76987,philip,r a,brown,,met office,2145505826,,,
76988,oonagh,,sheehy,,belfast city hospital,2749977130,,,
76989,charles,a,knight,biology,national center for atmospheric research,2151141934,2003,Professor,"B.S., Western Washington University, 1996; Ph.D., Stanford University, 2002."
76990,jukka,,pajarinen,,stanford university,1983304239,,,
76991,yongjin,j,zhou,,chinese academy of sciences,2671727152,,,
76992,young,do,oh,,kyungpook national university,2396869170,,,
76993,mark,s,goldberg,,university of melbourne,2799260218,,,
76994,tim,,mclenegan,,california polytechnic state university,320262716,,,
76995,david,,mcdonald,electrical engineering,,2940523069,,,
76996,martin,,kirakosyan,,lebedev physical institute,3003372095,,,
76997,zhaoqing,,chu,,genome institute of singapore,2122994241,,,
76998,yaxian,,mao,,peking university,2935083586,,,
76999,lihsin,,han,,stanford university,2793198147,,,
77000,sandor,,czellar,,,2986398289,,,
77001,daehee,,kang,,seoul national university,2253378135,,,
77002,marta,,felcini,,university of california,2971488867,,,
77003,rainer,,fagerholm,,university of helsinki,684839529,,,
77004,jonathan,neal,andrews,,,2210583149,,,
77005,wenhao,,fan,,beijing university of posts and telecommunications,2426917488,,,
77006,lori,,layne,,clemson university,2409353842,,,
